n,theta_rad,theta_deg,axis,target_qubit,error_position,average_success,average_std_error_if_sampled,shots_reference
1,0.3141592653589793,18.0,X,0,E2_after_first_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.3141592653589793,18.0,X,0,E3_after_oracle,0.9999999999999994,5.807816651298881e-10,1024
1,0.3141592653589793,18.0,X,0,E4_after_final_H,0.9755282581475765,0.004828390537108571,1024
1,0.3141592653589793,18.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3141592653589793,18.0,Y,0,E1_before_H,0.9755282581475765,0.004828390537108571,1024
1,0.3141592653589793,18.0,Y,0,E2_after_first_H,0.9755282581475765,0.004828390537108571,1024
1,0.3141592653589793,18.0,Y,0,E3_after_oracle,0.9755282581475765,0.004828390537108571,1024
1,0.3141592653589793,18.0,Y,0,E4_after_final_H,0.9755282581475765,0.004828390537108571,1024
1,0.3141592653589793,18.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3141592653589793,18.0,Z,0,E1_before_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.3141592653589793,18.0,Z,0,E2_after_first_H,0.9755282581475765,0.004828390537108585,1024
1,0.3141592653589793,18.0,Z,0,E3_after_oracle,0.9755282581475765,0.004828390537108585,1024
1,0.3141592653589793,18.0,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.3141592653589793,18.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.33161255787892263,19.0,X,0,E1_before_H,0.9727592877996581,0.005087002413393104,1024
1,0.33161255787892263,19.0,X,0,E2_after_first_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.33161255787892263,19.0,X,0,E3_after_oracle,0.9999999999999997,4.390296719884794e-10,1024
1,0.33161255787892263,19.0,X,0,E4_after_final_H,0.9727592877996581,0.005087002413393104,1024
1,0.33161255787892263,19.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.33161255787892263,19.0,Y,0,E1_before_H,0.9727592877996581,0.0050870024133931,1024
1,0.33161255787892263,19.0,Y,0,E2_after_first_H,0.9727592877996581,0.0050870024133931,1024
1,0.33161255787892263,19.0,Y,0,E3_after_oracle,0.9727592877996581,0.0050870024133931,1024
1,0.33161255787892263,19.0,Y,0,E4_after_final_H,0.9727592877996581,0.005087002413393104,1024
1,0.33161255787892263,19.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.33161255787892263,19.0,Z,0,E1_before_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.33161255787892263,19.0,Z,0,E2_after_first_H,0.9727592877996581,0.005087002413393104,1024
1,0.33161255787892263,19.0,Z,0,E3_after_oracle,0.9727592877996581,0.005087002413393104,1024
1,0.33161255787892263,19.0,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.33161255787892263,19.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3490658503988659,20.0,X,0,E1_before_H,0.9698463103929535,0.005344064739463622,1024
1,0.3490658503988659,20.0,X,0,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
1,0.3490658503988659,20.0,X,0,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
1,0.3490658503988659,20.0,X,0,E4_after_final_H,0.9698463103929539,0.005344064739463604,1024
1,0.3490658503988659,20.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3490658503988659,20.0,Y,0,E1_before_H,0.9698463103929539,0.005344064739463604,1024
1,0.3490658503988659,20.0,Y,0,E2_after_first_H,0.9698463103929539,0.005344064739463604,1024
1,0.3490658503988659,20.0,Y,0,E3_after_oracle,0.9698463103929539,0.005344064739463604,1024
1,0.3490658503988659,20.0,Y,0,E4_after_final_H,0.9698463103929539,0.005344064739463604,1024
1,0.3490658503988659,20.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3490658503988659,20.0,Z,0,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
1,0.3490658503988659,20.0,Z,0,E2_after_first_H,0.9698463103929535,0.005344064739463622,1024
1,0.3490658503988659,20.0,Z,0,E3_after_oracle,0.9698463103929535,0.005344064739463622,1024
1,0.3490658503988659,20.0,Z,0,E4_after_final_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.3490658503988659,20.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3665191429188092,21.0,X,0,E1_before_H,0.9667902132486005,0.005599499211645349,1024
1,0.3665191429188092,21.0,X,0,E2_after_first_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.3665191429188092,21.0,X,0,E3_after_oracle,0.9999999999999997,4.390296719884794e-10,1024
1,0.3665191429188092,21.0,X,0,E4_after_final_H,0.9667902132486007,0.005599499211645331,1024
1,0.3665191429188092,21.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3665191429188092,21.0,Y,0,E1_before_H,0.9667902132486005,0.005599499211645349,1024
1,0.3665191429188092,21.0,Y,0,E2_after_first_H,0.9667902132486005,0.005599499211645349,1024
1,0.3665191429188092,21.0,Y,0,E3_after_oracle,0.9667902132486005,0.005599499211645349,1024
1,0.3665191429188092,21.0,Y,0,E4_after_final_H,0.9667902132486007,0.005599499211645331,1024
1,0.3665191429188092,21.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3665191429188092,21.0,Z,0,E1_before_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.3665191429188092,21.0,Z,0,E2_after_first_H,0.9667902132486005,0.005599499211645349,1024
1,0.3665191429188092,21.0,Z,0,E3_after_oracle,0.9667902132486005,0.005599499211645349,1024
1,0.3665191429188092,21.0,Z,0,E4_after_final_H,0.9999999999999999,3.104408582051595e-10,1024
1,0.3665191429188092,21.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3839724354387525,22.0,X,0,E1_before_H,0.9635919272833934,0.005853228022123648,1024
1,0.3839724354387525,22.0,X,0,E2_after_first_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.3839724354387525,22.0,X,0,E3_after_oracle,0.9999999999999997,4.390296719884794e-10,1024
1,0.3839724354387525,22.0,X,0,E4_after_final_H,0.9635919272833934,0.005853228022123648,1024
1,0.3839724354387525,22.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3839724354387525,22.0,Y,0,E1_before_H,0.9635919272833934,0.005853228022123648,1024
1,0.3839724354387525,22.0,Y,0,E2_after_first_H,0.9635919272833934,0.005853228022123648,1024
1,0.3839724354387525,22.0,Y,0,E3_after_oracle,0.9635919272833934,0.005853228022123648,1024
1,0.3839724354387525,22.0,Y,0,E4_after_final_H,0.9635919272833934,0.005853228022123648,1024
1,0.3839724354387525,22.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.3839724354387525,22.0,Z,0,E1_before_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.3839724354387525,22.0,Z,0,E2_after_first_H,0.9635919272833934,0.005853228022123648,1024
1,0.3839724354387525,22.0,Z,0,E3_after_oracle,0.9635919272833934,0.005853228022123648,1024
1,0.3839724354387525,22.0,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.3839724354387525,22.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4014257279586958,23.0,X,0,E1_before_H,0.9602524267262197,0.006105173882644941,1024
1,0.4014257279586958,23.0,X,0,E2_after_first_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.4014257279586958,23.0,X,0,E3_after_oracle,0.9999999999999994,5.807816651298881e-10,1024
1,0.4014257279586958,23.0,X,0,E4_after_final_H,0.9602524267262198,0.006105173882644927,1024
1,0.4014257279586958,23.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4014257279586958,23.0,Y,0,E1_before_H,0.9602524267262197,0.006105173882644941,1024
1,0.4014257279586958,23.0,Y,0,E2_after_first_H,0.9602524267262197,0.006105173882644941,1024
1,0.4014257279586958,23.0,Y,0,E3_after_oracle,0.9602524267262197,0.006105173882644941,1024
1,0.4014257279586958,23.0,Y,0,E4_after_final_H,0.9602524267262198,0.006105173882644927,1024
1,0.4014257279586958,23.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4014257279586958,23.0,Z,0,E1_before_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.4014257279586958,23.0,Z,0,E2_after_first_H,0.9602524267262197,0.006105173882644941,1024
1,0.4014257279586958,23.0,Z,0,E3_after_oracle,0.9602524267262197,0.006105173882644941,1024
1,0.4014257279586958,23.0,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.4014257279586958,23.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4188790204786391,24.000000000000004,X,0,E1_before_H,0.9567727288213002,0.006355260048059396,1024
1,0.4188790204786391,24.000000000000004,X,0,E2_after_first_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.4188790204786391,24.000000000000004,X,0,E3_after_oracle,0.9999999999999997,4.390296719884794e-10,1024
1,0.4188790204786391,24.000000000000004,X,0,E4_after_final_H,0.9567727288213002,0.006355260048059396,1024
1,0.4188790204786391,24.000000000000004,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4188790204786391,24.000000000000004,Y,0,E1_before_H,0.9567727288213002,0.006355260048059396,1024
1,0.4188790204786391,24.000000000000004,Y,0,E2_after_first_H,0.9567727288213002,0.006355260048059396,1024
1,0.4188790204786391,24.000000000000004,Y,0,E3_after_oracle,0.9567727288213002,0.006355260048059396,1024
1,0.4188790204786391,24.000000000000004,Y,0,E4_after_final_H,0.9567727288213002,0.006355260048059396,1024
1,0.4188790204786391,24.000000000000004,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4188790204786391,24.000000000000004,Z,0,E1_before_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.4188790204786391,24.000000000000004,Z,0,E2_after_first_H,0.9567727288213002,0.006355260048059396,1024
1,0.4188790204786391,24.000000000000004,Z,0,E3_after_oracle,0.9567727288213002,0.006355260048059396,1024
1,0.4188790204786391,24.000000000000004,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.4188790204786391,24.000000000000004,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4363323129985824,25.0,X,0,E1_before_H,0.9531538935183246,0.0066034103396984565,1024
1,0.4363323129985824,25.0,X,0,E2_after_first_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.4363323129985824,25.0,X,0,E3_after_oracle,0.9999999999999994,5.807816651298881e-10,1024
1,0.4363323129985824,25.0,X,0,E4_after_final_H,0.9531538935183247,0.006603410339698446,1024
1,0.4363323129985824,25.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4363323129985824,25.0,Y,0,E1_before_H,0.9531538935183247,0.006603410339698446,1024
1,0.4363323129985824,25.0,Y,0,E2_after_first_H,0.9531538935183247,0.006603410339698446,1024
1,0.4363323129985824,25.0,Y,0,E3_after_oracle,0.9531538935183247,0.006603410339698446,1024
1,0.4363323129985824,25.0,Y,0,E4_after_final_H,0.9531538935183247,0.006603410339698446,1024
1,0.4363323129985824,25.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4363323129985824,25.0,Z,0,E1_before_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.4363323129985824,25.0,Z,0,E2_after_first_H,0.9531538935183246,0.0066034103396984565,1024
1,0.4363323129985824,25.0,Z,0,E3_after_oracle,0.9531538935183246,0.0066034103396984565,1024
1,0.4363323129985824,25.0,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.4363323129985824,25.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4537856055185257,26.0,X,0,E1_before_H,0.9493970231495831,0.006849549168579356,1024
1,0.4537856055185257,26.0,X,0,E2_after_first_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.4537856055185257,26.0,X,0,E3_after_oracle,0.9999999999999997,4.390296719884794e-10,1024
1,0.4537856055185257,26.0,X,0,E4_after_final_H,0.9493970231495831,0.006849549168579356,1024
1,0.4537856055185257,26.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4537856055185257,26.0,Y,0,E1_before_H,0.9493970231495831,0.006849549168579356,1024
1,0.4537856055185257,26.0,Y,0,E2_after_first_H,0.9493970231495831,0.006849549168579356,1024
1,0.4537856055185257,26.0,Y,0,E3_after_oracle,0.9493970231495831,0.006849549168579356,1024
1,0.4537856055185257,26.0,Y,0,E4_after_final_H,0.9493970231495831,0.006849549168579356,1024
1,0.4537856055185257,26.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4537856055185257,26.0,Z,0,E1_before_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.4537856055185257,26.0,Z,0,E2_after_first_H,0.9493970231495831,0.006849549168579356,1024
1,0.4537856055185257,26.0,Z,0,E3_after_oracle,0.9493970231495831,0.006849549168579356,1024
1,0.4537856055185257,26.0,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.4537856055185257,26.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.47123889803846897,27.0,X,0,E1_before_H,0.9455032620941833,0.00709360155843045,1024
1,0.47123889803846897,27.0,X,0,E2_after_first_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.47123889803846897,27.0,X,0,E3_after_oracle,0.9999999999999994,5.807816651298881e-10,1024
1,0.47123889803846897,27.0,X,0,E4_after_final_H,0.9455032620941837,0.007093601558430436,1024
1,0.47123889803846897,27.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.47123889803846897,27.0,Y,0,E1_before_H,0.9455032620941833,0.00709360155843045,1024
1,0.47123889803846897,27.0,Y,0,E2_after_first_H,0.9455032620941833,0.00709360155843045,1024
1,0.47123889803846897,27.0,Y,0,E3_after_oracle,0.9455032620941833,0.00709360155843045,1024
1,0.47123889803846897,27.0,Y,0,E4_after_final_H,0.9455032620941837,0.007093601558430436,1024
1,0.47123889803846897,27.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.47123889803846897,27.0,Z,0,E1_before_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.47123889803846897,27.0,Z,0,E2_after_first_H,0.9455032620941833,0.00709360155843045,1024
1,0.47123889803846897,27.0,Z,0,E3_after_oracle,0.9455032620941833,0.00709360155843045,1024
1,0.47123889803846897,27.0,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.47123889803846897,27.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4886921905584123,28.0,X,0,E1_before_H,0.9414737964294632,0.0073354931685295595,1024
1,0.4886921905584123,28.0,X,0,E2_after_first_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.4886921905584123,28.0,X,0,E3_after_oracle,0.9999999999999994,5.807816651298881e-10,1024
1,0.4886921905584123,28.0,X,0,E4_after_final_H,0.9414737964294632,0.0073354931685295595,1024
1,0.4886921905584123,28.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4886921905584123,28.0,Y,0,E1_before_H,0.941473796429463,0.007335493168529572,1024
1,0.4886921905584123,28.0,Y,0,E2_after_first_H,0.941473796429463,0.007335493168529572,1024
1,0.4886921905584123,28.0,Y,0,E3_after_oracle,0.941473796429463,0.007335493168529572,1024
1,0.4886921905584123,28.0,Y,0,E4_after_final_H,0.9414737964294632,0.0073354931685295595,1024
1,0.4886921905584123,28.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.4886921905584123,28.0,Z,0,E1_before_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.4886921905584123,28.0,Z,0,E2_after_first_H,0.9414737964294632,0.0073354931685295595,1024
1,0.4886921905584123,28.0,Z,0,E3_after_oracle,0.9414737964294632,0.0073354931685295595,1024
1,0.4886921905584123,28.0,Z,0,E4_after_final_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.4886921905584123,28.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.5061454830783556,29.000000000000004,X,0,E1_before_H,0.9373098535696974,0.007575150316349044,1024
1,0.5061454830783556,29.000000000000004,X,0,E2_after_first_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.5061454830783556,29.000000000000004,X,0,E3_after_oracle,0.9999999999999994,5.807816651298881e-10,1024
1,0.5061454830783556,29.000000000000004,X,0,E4_after_final_H,0.9373098535696975,0.007575150316349032,1024
1,0.5061454830783556,29.000000000000004,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.5061454830783556,29.000000000000004,Y,0,E1_before_H,0.9373098535696975,0.007575150316349034,1024
1,0.5061454830783556,29.000000000000004,Y,0,E2_after_first_H,0.9373098535696975,0.007575150316349034,1024
1,0.5061454830783556,29.000000000000004,Y,0,E3_after_oracle,0.9373098535696975,0.007575150316349034,1024
1,0.5061454830783556,29.000000000000004,Y,0,E4_after_final_H,0.9373098535696975,0.007575150316349032,1024
1,0.5061454830783556,29.000000000000004,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.5061454830783556,29.000000000000004,Z,0,E1_before_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.5061454830783556,29.000000000000004,Z,0,E2_after_first_H,0.9373098535696974,0.007575150316349044,1024
1,0.5061454830783556,29.000000000000004,Z,0,E3_after_oracle,0.9373098535696974,0.007575150316349044,1024
1,0.5061454830783556,29.000000000000004,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.5061454830783556,29.000000000000004,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.5235987755982988,29.999999999999996,X,0,E1_before_H,0.9330127018922189,0.007812500000000023,1024
1,0.5235987755982988,29.999999999999996,X,0,E2_after_first_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.5235987755982988,29.999999999999996,X,0,E3_after_oracle,0.9999999999999994,5.807816651298881e-10,1024
1,0.5235987755982988,29.999999999999996,X,0,E4_after_final_H,0.9330127018922191,0.007812500000000012,1024
1,0.5235987755982988,29.999999999999996,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.5235987755982988,29.999999999999996,Y,0,E1_before_H,0.9330127018922191,0.007812500000000012,1024
1,0.5235987755982988,29.999999999999996,Y,0,E2_after_first_H,0.9330127018922191,0.007812500000000012,1024
1,0.5235987755982988,29.999999999999996,Y,0,E3_after_oracle,0.9330127018922191,0.007812500000000012,1024
1,0.5235987755982988,29.999999999999996,Y,0,E4_after_final_H,0.9330127018922191,0.007812500000000012,1024
1,0.5235987755982988,29.999999999999996,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.5235987755982988,29.999999999999996,Z,0,E1_before_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.5235987755982988,29.999999999999996,Z,0,E2_after_first_H,0.9330127018922189,0.007812500000000023,1024
1,0.5235987755982988,29.999999999999996,Z,0,E3_after_oracle,0.9330127018922189,0.007812500000000023,1024
1,0.5235987755982988,29.999999999999996,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.5235987755982988,29.999999999999996,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.5410520681182421,31.0,X,0,E1_before_H,0.9285836503510557,0.008047469920469624,1024
1,0.5410520681182421,31.0,X,0,E2_after_first_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.5410520681182421,31.0,X,0,E3_after_oracle,0.9999999999999994,5.807816651298881e-10,1024
1,0.5410520681182421,31.0,X,0,E4_after_final_H,0.9285836503510558,0.008047469920469612,1024
1,0.5410520681182421,31.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.5410520681182421,31.0,Y,0,E1_before_H,0.9285836503510557,0.00804746992046962,1024
1,0.5410520681182421,31.0,Y,0,E2_after_first_H,0.9285836503510557,0.00804746992046962,1024
1,0.5410520681182421,31.0,Y,0,E3_after_oracle,0.9285836503510557,0.00804746992046962,1024
1,0.5410520681182421,31.0,Y,0,E4_after_final_H,0.9285836503510558,0.008047469920469612,1024
1,0.5410520681182421,31.0,Y,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.5410520681182421,31.0,Z,0,E1_before_H,0.9999999999999994,5.807816651298881e-10,1024
1,0.5410520681182421,31.0,Z,0,E2_after_first_H,0.9285836503510557,0.008047469920469624,1024
1,0.5410520681182421,31.0,Z,0,E3_after_oracle,0.9285836503510557,0.008047469920469624,1024
1,0.5410520681182421,31.0,Z,0,E4_after_final_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.5410520681182421,31.0,Z,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
1,0.5585053606381855,32.0,X,0,E1_before_H,0.9240240480782127,0.008279988503643839,1024
1,0.5585053606381855,32.0,X,0,E2_after_first_H,0.9999999999999997,4.390296719884794e-10,1024
1,0.5585053606381855,32.0,X,0,E3_after_oracle,0.9999999999999997,4.390296719884794e-10,1024
1,0.5585053606381855,32.0,X,0,E4_after_final_H,0.9240240480782127,0.008279988503643839,1024
1,0.5585053606381855,32.0,X,0,no_error,0.9999999999999997,4.390296719884794e-10,1024
