n,theta_rad,theta_deg,axis,target_qubit,error_position,P0_constant,P0_balanced,success_constant,success_balanced,average_success,shots
9,2.0943951023931953,119.99999999999999,X,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,E1_before_H,0.259765625,0.0,0.259765625,1.0,0.6298828125,1024
9,2.0943951023931953,119.99999999999999,X,4,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,E4_after_final_H,0.2548828125,0.0,0.2548828125,1.0,0.62744140625,1024
9,2.0943951023931953,119.99999999999999,X,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,E1_before_H,0.2431640625,0.0,0.2431640625,1.0,0.62158203125,1024
9,2.0943951023931953,119.99999999999999,X,5,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,E4_after_final_H,0.2724609375,0.0,0.2724609375,1.0,0.63623046875,1024
9,2.0943951023931953,119.99999999999999,X,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,E1_before_H,0.2138671875,0.0,0.2138671875,1.0,0.60693359375,1024
9,2.0943951023931953,119.99999999999999,X,6,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,E4_after_final_H,0.26171875,0.0,0.26171875,1.0,0.630859375,1024
9,2.0943951023931953,119.99999999999999,X,7,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,E1_before_H,0.240234375,0.0,0.240234375,1.0,0.6201171875,1024
9,2.0943951023931953,119.99999999999999,X,7,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,E4_after_final_H,0.2451171875,0.0,0.2451171875,1.0,0.62255859375,1024
9,2.0943951023931953,119.99999999999999,X,8,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,E1_before_H,0.255859375,0.75390625,0.255859375,0.24609375,0.2509765625,1024
9,2.0943951023931953,119.99999999999999,X,8,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,E4_after_final_H,0.248046875,0.755859375,0.248046875,0.244140625,0.24609375,1024
9,2.0943951023931953,119.99999999999999,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,0,E1_before_H,0.2529296875,0.0,0.2529296875,1.0,0.62646484375,1024
9,2.0943951023931953,119.99999999999999,Y,0,E2_after_first_H,0.248046875,0.0,0.248046875,1.0,0.6240234375,1024
9,2.0943951023931953,119.99999999999999,Y,0,E3_after_oracle,0.251953125,0.0,0.251953125,1.0,0.6259765625,1024
9,2.0943951023931953,119.99999999999999,Y,0,E4_after_final_H,0.244140625,0.0,0.244140625,1.0,0.6220703125,1024
9,2.0943951023931953,119.99999999999999,Y,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,1,E1_before_H,0.2392578125,0.0,0.2392578125,1.0,0.61962890625,1024
9,2.0943951023931953,119.99999999999999,Y,1,E2_after_first_H,0.2578125,0.0,0.2578125,1.0,0.62890625,1024
9,2.0943951023931953,119.99999999999999,Y,1,E3_after_oracle,0.2412109375,0.0,0.2412109375,1.0,0.62060546875,1024
9,2.0943951023931953,119.99999999999999,Y,1,E4_after_final_H,0.2578125,0.0,0.2578125,1.0,0.62890625,1024
9,2.0943951023931953,119.99999999999999,Y,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,2,E1_before_H,0.2568359375,0.0,0.2568359375,1.0,0.62841796875,1024
9,2.0943951023931953,119.99999999999999,Y,2,E2_after_first_H,0.236328125,0.0,0.236328125,1.0,0.6181640625,1024
9,2.0943951023931953,119.99999999999999,Y,2,E3_after_oracle,0.236328125,0.0,0.236328125,1.0,0.6181640625,1024
9,2.0943951023931953,119.99999999999999,Y,2,E4_after_final_H,0.2666015625,0.0,0.2666015625,1.0,0.63330078125,1024
9,2.0943951023931953,119.99999999999999,Y,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,3,E1_before_H,0.259765625,0.0,0.259765625,1.0,0.6298828125,1024
9,2.0943951023931953,119.99999999999999,Y,3,E2_after_first_H,0.2548828125,0.0,0.2548828125,1.0,0.62744140625,1024
9,2.0943951023931953,119.99999999999999,Y,3,E3_after_oracle,0.26171875,0.0,0.26171875,1.0,0.630859375,1024
9,2.0943951023931953,119.99999999999999,Y,3,E4_after_final_H,0.244140625,0.0,0.244140625,1.0,0.6220703125,1024
9,2.0943951023931953,119.99999999999999,Y,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,4,E1_before_H,0.232421875,0.0,0.232421875,1.0,0.6162109375,1024
9,2.0943951023931953,119.99999999999999,Y,4,E2_after_first_H,0.2421875,0.0,0.2421875,1.0,0.62109375,1024
9,2.0943951023931953,119.99999999999999,Y,4,E3_after_oracle,0.251953125,0.0,0.251953125,1.0,0.6259765625,1024
9,2.0943951023931953,119.99999999999999,Y,4,E4_after_final_H,0.2294921875,0.0,0.2294921875,1.0,0.61474609375,1024
9,2.0943951023931953,119.99999999999999,Y,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,5,E1_before_H,0.2353515625,0.0,0.2353515625,1.0,0.61767578125,1024
9,2.0943951023931953,119.99999999999999,Y,5,E2_after_first_H,0.2412109375,0.0,0.2412109375,1.0,0.62060546875,1024
9,2.0943951023931953,119.99999999999999,Y,5,E3_after_oracle,0.2626953125,0.0,0.2626953125,1.0,0.63134765625,1024
9,2.0943951023931953,119.99999999999999,Y,5,E4_after_final_H,0.240234375,0.0,0.240234375,1.0,0.6201171875,1024
9,2.0943951023931953,119.99999999999999,Y,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,6,E1_before_H,0.2568359375,0.0,0.2568359375,1.0,0.62841796875,1024
9,2.0943951023931953,119.99999999999999,Y,6,E2_after_first_H,0.2392578125,0.0,0.2392578125,1.0,0.61962890625,1024
9,2.0943951023931953,119.99999999999999,Y,6,E3_after_oracle,0.2216796875,0.0,0.2216796875,1.0,0.61083984375,1024
9,2.0943951023931953,119.99999999999999,Y,6,E4_after_final_H,0.2265625,0.0,0.2265625,1.0,0.61328125,1024
9,2.0943951023931953,119.99999999999999,Y,7,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,7,E1_before_H,0.2470703125,0.0,0.2470703125,1.0,0.62353515625,1024
9,2.0943951023931953,119.99999999999999,Y,7,E2_after_first_H,0.2421875,0.0,0.2421875,1.0,0.62109375,1024
9,2.0943951023931953,119.99999999999999,Y,7,E3_after_oracle,0.2353515625,0.0,0.2353515625,1.0,0.61767578125,1024
9,2.0943951023931953,119.99999999999999,Y,7,E4_after_final_H,0.2578125,0.0,0.2578125,1.0,0.62890625,1024
9,2.0943951023931953,119.99999999999999,Y,8,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,8,E1_before_H,0.2685546875,0.748046875,0.2685546875,0.251953125,0.26025390625,1024
9,2.0943951023931953,119.99999999999999,Y,8,E2_after_first_H,0.2314453125,0.7705078125,0.2314453125,0.2294921875,0.23046875,1024
9,2.0943951023931953,119.99999999999999,Y,8,E3_after_oracle,0.23046875,0.7578125,0.23046875,0.2421875,0.236328125,1024
9,2.0943951023931953,119.99999999999999,Y,8,E4_after_final_H,0.251953125,0.7158203125,0.251953125,0.2841796875,0.26806640625,1024
9,2.0943951023931953,119.99999999999999,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,E2_after_first_H,0.228515625,0.0,0.228515625,1.0,0.6142578125,1024
9,2.0943951023931953,119.99999999999999,Z,0,E3_after_oracle,0.2548828125,0.0,0.2548828125,1.0,0.62744140625,1024
9,2.0943951023931953,119.99999999999999,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,E2_after_first_H,0.2529296875,0.0,0.2529296875,1.0,0.62646484375,1024
9,2.0943951023931953,119.99999999999999,Z,1,E3_after_oracle,0.2724609375,0.0,0.2724609375,1.0,0.63623046875,1024
9,2.0943951023931953,119.99999999999999,Z,1,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,E2_after_first_H,0.2578125,0.0,0.2578125,1.0,0.62890625,1024
9,2.0943951023931953,119.99999999999999,Z,2,E3_after_oracle,0.2529296875,0.0,0.2529296875,1.0,0.62646484375,1024
9,2.0943951023931953,119.99999999999999,Z,2,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,E2_after_first_H,0.2333984375,0.0,0.2333984375,1.0,0.61669921875,1024
9,2.0943951023931953,119.99999999999999,Z,3,E3_after_oracle,0.251953125,0.0,0.251953125,1.0,0.6259765625,1024
9,2.0943951023931953,119.99999999999999,Z,3,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,E2_after_first_H,0.2294921875,0.0,0.2294921875,1.0,0.61474609375,1024
9,2.0943951023931953,119.99999999999999,Z,4,E3_after_oracle,0.25390625,0.0,0.25390625,1.0,0.626953125,1024
9,2.0943951023931953,119.99999999999999,Z,4,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,E2_after_first_H,0.26953125,0.0,0.26953125,1.0,0.634765625,1024
9,2.0943951023931953,119.99999999999999,Z,5,E3_after_oracle,0.23828125,0.0,0.23828125,1.0,0.619140625,1024
9,2.0943951023931953,119.99999999999999,Z,5,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,E2_after_first_H,0.2373046875,0.0,0.2373046875,1.0,0.61865234375,1024
9,2.0943951023931953,119.99999999999999,Z,6,E3_after_oracle,0.2646484375,0.0,0.2646484375,1.0,0.63232421875,1024
9,2.0943951023931953,119.99999999999999,Z,6,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,E2_after_first_H,0.21875,0.0,0.21875,1.0,0.609375,1024
9,2.0943951023931953,119.99999999999999,Z,7,E3_after_oracle,0.2509765625,0.0,0.2509765625,1.0,0.62548828125,1024
9,2.0943951023931953,119.99999999999999,Z,7,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,8,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,8,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,8,E2_after_first_H,0.2490234375,0.76171875,0.2490234375,0.23828125,0.24365234375,1024
9,2.0943951023931953,119.99999999999999,Z,8,E3_after_oracle,0.2529296875,0.7421875,0.2529296875,0.2578125,0.25537109375,1024
9,2.0943951023931953,119.99999999999999,Z,8,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,0,E1_before_H,0.1796875,0.0,0.1796875,1.0,0.58984375,1024
9,2.2689280275926285,130.0,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,0,E4_after_final_H,0.17578125,0.0,0.17578125,1.0,0.587890625,1024
9,2.2689280275926285,130.0,X,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,1,E1_before_H,0.1875,0.0,0.1875,1.0,0.59375,1024
9,2.2689280275926285,130.0,X,1,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,1,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,1,E4_after_final_H,0.1796875,0.0,0.1796875,1.0,0.58984375,1024
9,2.2689280275926285,130.0,X,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,2,E1_before_H,0.181640625,0.0,0.181640625,1.0,0.5908203125,1024
9,2.2689280275926285,130.0,X,2,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,2,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,2,E4_after_final_H,0.1865234375,0.0,0.1865234375,1.0,0.59326171875,1024
9,2.2689280275926285,130.0,X,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,3,E1_before_H,0.1650390625,0.0,0.1650390625,1.0,0.58251953125,1024
9,2.2689280275926285,130.0,X,3,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,3,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,3,E4_after_final_H,0.1572265625,0.0,0.1572265625,1.0,0.57861328125,1024
9,2.2689280275926285,130.0,X,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,4,E1_before_H,0.1845703125,0.0,0.1845703125,1.0,0.59228515625,1024
9,2.2689280275926285,130.0,X,4,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,4,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,4,E4_after_final_H,0.1845703125,0.0,0.1845703125,1.0,0.59228515625,1024
9,2.2689280275926285,130.0,X,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,5,E1_before_H,0.16015625,0.0,0.16015625,1.0,0.580078125,1024
9,2.2689280275926285,130.0,X,5,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,5,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,5,E4_after_final_H,0.166015625,0.0,0.166015625,1.0,0.5830078125,1024
9,2.2689280275926285,130.0,X,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,6,E1_before_H,0.212890625,0.0,0.212890625,1.0,0.6064453125,1024
9,2.2689280275926285,130.0,X,6,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,6,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,6,E4_after_final_H,0.181640625,0.0,0.181640625,1.0,0.5908203125,1024
9,2.2689280275926285,130.0,X,7,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,7,E1_before_H,0.1708984375,0.0,0.1708984375,1.0,0.58544921875,1024
9,2.2689280275926285,130.0,X,7,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,7,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,7,E4_after_final_H,0.177734375,0.0,0.177734375,1.0,0.5888671875,1024
9,2.2689280275926285,130.0,X,8,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,8,E1_before_H,0.16796875,0.8447265625,0.16796875,0.1552734375,0.16162109375,1024
9,2.2689280275926285,130.0,X,8,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,8,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,X,8,E4_after_final_H,0.1806640625,0.8134765625,0.1806640625,0.1865234375,0.18359375,1024
9,2.2689280275926285,130.0,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Y,0,E1_before_H,0.19140625,0.0,0.19140625,1.0,0.595703125,1024
9,2.2689280275926285,130.0,Y,0,E2_after_first_H,0.1630859375,0.0,0.1630859375,1.0,0.58154296875,1024
9,2.2689280275926285,130.0,Y,0,E3_after_oracle,0.1923828125,0.0,0.1923828125,1.0,0.59619140625,1024
9,2.2689280275926285,130.0,Y,0,E4_after_final_H,0.1875,0.0,0.1875,1.0,0.59375,1024
9,2.2689280275926285,130.0,Y,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Y,1,E1_before_H,0.1748046875,0.0,0.1748046875,1.0,0.58740234375,1024
9,2.2689280275926285,130.0,Y,1,E2_after_first_H,0.1787109375,0.0,0.1787109375,1.0,0.58935546875,1024
9,2.2689280275926285,130.0,Y,1,E3_after_oracle,0.1845703125,0.0,0.1845703125,1.0,0.59228515625,1024
9,2.2689280275926285,130.0,Y,1,E4_after_final_H,0.181640625,0.0,0.181640625,1.0,0.5908203125,1024
9,2.2689280275926285,130.0,Y,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Y,2,E1_before_H,0.1865234375,0.0,0.1865234375,1.0,0.59326171875,1024
9,2.2689280275926285,130.0,Y,2,E2_after_first_H,0.1943359375,0.0,0.1943359375,1.0,0.59716796875,1024
9,2.2689280275926285,130.0,Y,2,E3_after_oracle,0.1845703125,0.0,0.1845703125,1.0,0.59228515625,1024
9,2.2689280275926285,130.0,Y,2,E4_after_final_H,0.189453125,0.0,0.189453125,1.0,0.5947265625,1024
9,2.2689280275926285,130.0,Y,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Y,3,E1_before_H,0.1787109375,0.0,0.1787109375,1.0,0.58935546875,1024
9,2.2689280275926285,130.0,Y,3,E2_after_first_H,0.1708984375,0.0,0.1708984375,1.0,0.58544921875,1024
9,2.2689280275926285,130.0,Y,3,E3_after_oracle,0.1748046875,0.0,0.1748046875,1.0,0.58740234375,1024
9,2.2689280275926285,130.0,Y,3,E4_after_final_H,0.1826171875,0.0,0.1826171875,1.0,0.59130859375,1024
9,2.2689280275926285,130.0,Y,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Y,4,E1_before_H,0.1826171875,0.0,0.1826171875,1.0,0.59130859375,1024
9,2.2689280275926285,130.0,Y,4,E2_after_first_H,0.173828125,0.0,0.173828125,1.0,0.5869140625,1024
9,2.2689280275926285,130.0,Y,4,E3_after_oracle,0.181640625,0.0,0.181640625,1.0,0.5908203125,1024
9,2.2689280275926285,130.0,Y,4,E4_after_final_H,0.171875,0.0,0.171875,1.0,0.5859375,1024
9,2.2689280275926285,130.0,Y,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Y,5,E1_before_H,0.19921875,0.0,0.19921875,1.0,0.599609375,1024
9,2.2689280275926285,130.0,Y,5,E2_after_first_H,0.18359375,0.0,0.18359375,1.0,0.591796875,1024
9,2.2689280275926285,130.0,Y,5,E3_after_oracle,0.1904296875,0.0,0.1904296875,1.0,0.59521484375,1024
9,2.2689280275926285,130.0,Y,5,E4_after_final_H,0.189453125,0.0,0.189453125,1.0,0.5947265625,1024
9,2.2689280275926285,130.0,Y,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Y,6,E1_before_H,0.166015625,0.0,0.166015625,1.0,0.5830078125,1024
9,2.2689280275926285,130.0,Y,6,E2_after_first_H,0.1982421875,0.0,0.1982421875,1.0,0.59912109375,1024
9,2.2689280275926285,130.0,Y,6,E3_after_oracle,0.1953125,0.0,0.1953125,1.0,0.59765625,1024
9,2.2689280275926285,130.0,Y,6,E4_after_final_H,0.19140625,0.0,0.19140625,1.0,0.595703125,1024
9,2.2689280275926285,130.0,Y,7,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Y,7,E1_before_H,0.203125,0.0,0.203125,1.0,0.6015625,1024
9,2.2689280275926285,130.0,Y,7,E2_after_first_H,0.18359375,0.0,0.18359375,1.0,0.591796875,1024
9,2.2689280275926285,130.0,Y,7,E3_after_oracle,0.18359375,0.0,0.18359375,1.0,0.591796875,1024
9,2.2689280275926285,130.0,Y,7,E4_after_final_H,0.203125,0.0,0.203125,1.0,0.6015625,1024
9,2.2689280275926285,130.0,Y,8,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Y,8,E1_before_H,0.173828125,0.814453125,0.173828125,0.185546875,0.1796875,1024
9,2.2689280275926285,130.0,Y,8,E2_after_first_H,0.162109375,0.8349609375,0.162109375,0.1650390625,0.16357421875,1024
9,2.2689280275926285,130.0,Y,8,E3_after_oracle,0.177734375,0.8310546875,0.177734375,0.1689453125,0.17333984375,1024
9,2.2689280275926285,130.0,Y,8,E4_after_final_H,0.185546875,0.806640625,0.185546875,0.193359375,0.189453125,1024
9,2.2689280275926285,130.0,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,0,E2_after_first_H,0.1826171875,0.0,0.1826171875,1.0,0.59130859375,1024
9,2.2689280275926285,130.0,Z,0,E3_after_oracle,0.1826171875,0.0,0.1826171875,1.0,0.59130859375,1024
9,2.2689280275926285,130.0,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,1,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,1,E2_after_first_H,0.17578125,0.0,0.17578125,1.0,0.587890625,1024
9,2.2689280275926285,130.0,Z,1,E3_after_oracle,0.169921875,0.0,0.169921875,1.0,0.5849609375,1024
9,2.2689280275926285,130.0,Z,1,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,2,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,2,E2_after_first_H,0.169921875,0.0,0.169921875,1.0,0.5849609375,1024
9,2.2689280275926285,130.0,Z,2,E3_after_oracle,0.1884765625,0.0,0.1884765625,1.0,0.59423828125,1024
9,2.2689280275926285,130.0,Z,2,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,3,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,3,E2_after_first_H,0.169921875,0.0,0.169921875,1.0,0.5849609375,1024
9,2.2689280275926285,130.0,Z,3,E3_after_oracle,0.193359375,0.0,0.193359375,1.0,0.5966796875,1024
9,2.2689280275926285,130.0,Z,3,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,4,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,4,E2_after_first_H,0.1806640625,0.0,0.1806640625,1.0,0.59033203125,1024
9,2.2689280275926285,130.0,Z,4,E3_after_oracle,0.173828125,0.0,0.173828125,1.0,0.5869140625,1024
9,2.2689280275926285,130.0,Z,4,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,5,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,5,E2_after_first_H,0.1748046875,0.0,0.1748046875,1.0,0.58740234375,1024
9,2.2689280275926285,130.0,Z,5,E3_after_oracle,0.16796875,0.0,0.16796875,1.0,0.583984375,1024
9,2.2689280275926285,130.0,Z,5,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,6,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,6,E2_after_first_H,0.1650390625,0.0,0.1650390625,1.0,0.58251953125,1024
9,2.2689280275926285,130.0,Z,6,E3_after_oracle,0.1962890625,0.0,0.1962890625,1.0,0.59814453125,1024
9,2.2689280275926285,130.0,Z,6,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,7,no_error,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,7,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,7,E2_after_first_H,0.1826171875,0.0,0.1826171875,1.0,0.59130859375,1024
9,2.2689280275926285,130.0,Z,7,E3_after_oracle,0.1708984375,0.0,0.1708984375,1.0,0.58544921875,1024
9,2.2689280275926285,130.0,Z,7,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
9,2.2689280275926285,130.0,Z,8,no_error,1.0,0.0,1.0,1.0,1.0,1024
