n,p,target_qubit,function,error_position,P0,success,shots
7,0.2,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.2,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.25,3,balanced,no_error,0.0,1.0,1024
7,0.25,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.25,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.25,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.25,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.30000000000000004,3,balanced,no_error,0.0,1.0,1024
7,0.30000000000000004,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.30000000000000004,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.30000000000000004,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.30000000000000004,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.35000000000000003,3,balanced,no_error,0.0,1.0,1024
7,0.35000000000000003,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.35000000000000003,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.35000000000000003,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.35000000000000003,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.4,3,balanced,no_error,0.0,1.0,1024
7,0.4,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.4,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.4,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.4,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.45,3,balanced,no_error,0.0,1.0,1024
7,0.45,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.45,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.45,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.45,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.5,3,balanced,no_error,0.0,1.0,1024
7,0.5,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.5,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.5,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.5,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.55,3,balanced,no_error,0.0,1.0,1024
7,0.55,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.55,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.55,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.55,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.6000000000000001,3,balanced,no_error,0.0,1.0,1024
7,0.6000000000000001,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.6000000000000001,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.6000000000000001,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.6000000000000001,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.65,3,balanced,no_error,0.0,1.0,1024
7,0.65,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.65,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.65,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.65,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.7000000000000001,3,balanced,no_error,0.0,1.0,1024
7,0.7000000000000001,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.7000000000000001,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.7000000000000001,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.7000000000000001,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.75,3,balanced,no_error,0.0,1.0,1024
7,0.75,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.75,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.75,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.75,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.8,3,balanced,no_error,0.0,1.0,1024
7,0.8,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.8,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.8,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.8,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.8500000000000001,3,balanced,no_error,0.0,1.0,1024
7,0.8500000000000001,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.8500000000000001,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.8500000000000001,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.8500000000000001,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.9,3,balanced,no_error,0.0,1.0,1024
7,0.9,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.9,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.9,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.9,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.9500000000000001,3,balanced,no_error,0.0,1.0,1024
7,0.9500000000000001,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.9500000000000001,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.9500000000000001,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.9500000000000001,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,1.0,3,balanced,no_error,0.0,1.0,1024
7,1.0,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,1.0,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,1.0,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,1.0,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.0,4,constant_1,no_error,1.0,1.0,1024
9,0.0,4,constant_1,D(P)1_before_H,1.0,1.0,1024
9,0.0,4,constant_1,D(P)2_after_first_H,1.0,1.0,1024
9,0.0,4,constant_1,D(P)3_after_oracle,1.0,1.0,1024
9,0.0,4,constant_1,D(P)4_after_final_H,1.0,1.0,1024
9,0.05,4,constant_1,no_error,1.0,1.0,1024
9,0.05,4,constant_1,D(P)1_before_H,0.9736328125,0.9736328125,1024
9,0.05,4,constant_1,D(P)2_after_first_H,0.982421875,0.982421875,1024
9,0.05,4,constant_1,D(P)3_after_oracle,0.97265625,0.97265625,1024
9,0.05,4,constant_1,D(P)4_after_final_H,0.9755859375,0.9755859375,1024
9,0.1,4,constant_1,no_error,1.0,1.0,1024
9,0.1,4,constant_1,D(P)1_before_H,0.9560546875,0.9560546875,1024
9,0.1,4,constant_1,D(P)2_after_first_H,0.947265625,0.947265625,1024
9,0.1,4,constant_1,D(P)3_after_oracle,0.953125,0.953125,1024
9,0.1,4,constant_1,D(P)4_after_final_H,0.9541015625,0.9541015625,1024
9,0.15000000000000002,4,constant_1,no_error,1.0,1.0,1024
9,0.15000000000000002,4,constant_1,D(P)1_before_H,0.93359375,0.93359375,1024
9,0.15000000000000002,4,constant_1,D(P)2_after_first_H,0.93359375,0.93359375,1024
9,0.15000000000000002,4,constant_1,D(P)3_after_oracle,0.93359375,0.93359375,1024
9,0.15000000000000002,4,constant_1,D(P)4_after_final_H,0.9248046875,0.9248046875,1024
9,0.2,4,constant_1,no_error,1.0,1.0,1024
9,0.2,4,constant_1,D(P)1_before_H,0.8974609375,0.8974609375,1024
9,0.2,4,constant_1,D(P)2_after_first_H,0.908203125,0.908203125,1024
9,0.2,4,constant_1,D(P)3_after_oracle,0.9052734375,0.9052734375,1024
9,0.2,4,constant_1,D(P)4_after_final_H,0.8916015625,0.8916015625,1024
9,0.25,4,constant_1,no_error,1.0,1.0,1024
9,0.25,4,constant_1,D(P)1_before_H,0.8837890625,0.8837890625,1024
9,0.25,4,constant_1,D(P)2_after_first_H,0.8828125,0.8828125,1024
9,0.25,4,constant_1,D(P)3_after_oracle,0.884765625,0.884765625,1024
9,0.25,4,constant_1,D(P)4_after_final_H,0.890625,0.890625,1024
9,0.30000000000000004,4,constant_1,no_error,1.0,1.0,1024
9,0.30000000000000004,4,constant_1,D(P)1_before_H,0.849609375,0.849609375,1024
9,0.30000000000000004,4,constant_1,D(P)2_after_first_H,0.8369140625,0.8369140625,1024
9,0.30000000000000004,4,constant_1,D(P)3_after_oracle,0.8662109375,0.8662109375,1024
9,0.30000000000000004,4,constant_1,D(P)4_after_final_H,0.875,0.875,1024
9,0.35000000000000003,4,constant_1,no_error,1.0,1.0,1024
9,0.35000000000000003,4,constant_1,D(P)1_before_H,0.833984375,0.833984375,1024
9,0.35000000000000003,4,constant_1,D(P)2_after_first_H,0.8203125,0.8203125,1024
9,0.35000000000000003,4,constant_1,D(P)3_after_oracle,0.8193359375,0.8193359375,1024
9,0.35000000000000003,4,constant_1,D(P)4_after_final_H,0.84765625,0.84765625,1024
9,0.4,4,constant_1,no_error,1.0,1.0,1024
9,0.4,4,constant_1,D(P)1_before_H,0.7880859375,0.7880859375,1024
9,0.4,4,constant_1,D(P)2_after_first_H,0.7998046875,0.7998046875,1024
9,0.4,4,constant_1,D(P)3_after_oracle,0.8134765625,0.8134765625,1024
9,0.4,4,constant_1,D(P)4_after_final_H,0.791015625,0.791015625,1024
9,0.45,4,constant_1,no_error,1.0,1.0,1024
9,0.45,4,constant_1,D(P)1_before_H,0.7705078125,0.7705078125,1024
9,0.45,4,constant_1,D(P)2_after_first_H,0.751953125,0.751953125,1024
9,0.45,4,constant_1,D(P)3_after_oracle,0.79296875,0.79296875,1024
9,0.45,4,constant_1,D(P)4_after_final_H,0.7783203125,0.7783203125,1024
9,0.5,4,constant_1,no_error,1.0,1.0,1024
9,0.5,4,constant_1,D(P)1_before_H,0.7421875,0.7421875,1024
9,0.5,4,constant_1,D(P)2_after_first_H,0.732421875,0.732421875,1024
9,0.5,4,constant_1,D(P)3_after_oracle,0.7587890625,0.7587890625,1024
9,0.5,4,constant_1,D(P)4_after_final_H,0.755859375,0.755859375,1024
9,0.55,4,constant_1,no_error,1.0,1.0,1024
9,0.55,4,constant_1,D(P)1_before_H,0.7265625,0.7265625,1024
9,0.55,4,constant_1,D(P)2_after_first_H,0.72265625,0.72265625,1024
9,0.55,4,constant_1,D(P)3_after_oracle,0.72265625,0.72265625,1024
9,0.55,4,constant_1,D(P)4_after_final_H,0.7236328125,0.7236328125,1024
9,0.6000000000000001,4,constant_1,no_error,1.0,1.0,1024
9,0.6000000000000001,4,constant_1,D(P)1_before_H,0.6923828125,0.6923828125,1024
9,0.6000000000000001,4,constant_1,D(P)2_after_first_H,0.673828125,0.673828125,1024
9,0.6000000000000001,4,constant_1,D(P)3_after_oracle,0.69921875,0.69921875,1024
9,0.6000000000000001,4,constant_1,D(P)4_after_final_H,0.7119140625,0.7119140625,1024
9,0.65,4,constant_1,no_error,1.0,1.0,1024
9,0.65,4,constant_1,D(P)1_before_H,0.685546875,0.685546875,1024
9,0.65,4,constant_1,D(P)2_after_first_H,0.6708984375,0.6708984375,1024
9,0.65,4,constant_1,D(P)3_after_oracle,0.6689453125,0.6689453125,1024
9,0.65,4,constant_1,D(P)4_after_final_H,0.6962890625,0.6962890625,1024
9,0.7000000000000001,4,constant_1,no_error,1.0,1.0,1024
9,0.7000000000000001,4,constant_1,D(P)1_before_H,0.6669921875,0.6669921875,1024
9,0.7000000000000001,4,constant_1,D(P)2_after_first_H,0.6494140625,0.6494140625,1024
9,0.7000000000000001,4,constant_1,D(P)3_after_oracle,0.65625,0.65625,1024
9,0.7000000000000001,4,constant_1,D(P)4_after_final_H,0.6474609375,0.6474609375,1024
9,0.75,4,constant_1,no_error,1.0,1.0,1024
9,0.75,4,constant_1,D(P)1_before_H,0.634765625,0.634765625,1024
9,0.75,4,constant_1,D(P)2_after_first_H,0.619140625,0.619140625,1024
9,0.75,4,constant_1,D(P)3_after_oracle,0.6259765625,0.6259765625,1024
9,0.75,4,constant_1,D(P)4_after_final_H,0.634765625,0.634765625,1024
9,0.8,4,constant_1,no_error,1.0,1.0,1024
9,0.8,4,constant_1,D(P)1_before_H,0.603515625,0.603515625,1024
9,0.8,4,constant_1,D(P)2_after_first_H,0.5927734375,0.5927734375,1024
9,0.8,4,constant_1,D(P)3_after_oracle,0.609375,0.609375,1024
9,0.8,4,constant_1,D(P)4_after_final_H,0.59765625,0.59765625,1024
9,0.8500000000000001,4,constant_1,no_error,1.0,1.0,1024
9,0.8500000000000001,4,constant_1,D(P)1_before_H,0.599609375,0.599609375,1024
9,0.8500000000000001,4,constant_1,D(P)2_after_first_H,0.55859375,0.55859375,1024
9,0.8500000000000001,4,constant_1,D(P)3_after_oracle,0.6181640625,0.6181640625,1024
9,0.8500000000000001,4,constant_1,D(P)4_after_final_H,0.568359375,0.568359375,1024
9,0.9,4,constant_1,no_error,1.0,1.0,1024
9,0.9,4,constant_1,D(P)1_before_H,0.56640625,0.56640625,1024
9,0.9,4,constant_1,D(P)2_after_first_H,0.5703125,0.5703125,1024
9,0.9,4,constant_1,D(P)3_after_oracle,0.5361328125,0.5361328125,1024
9,0.9,4,constant_1,D(P)4_after_final_H,0.5439453125,0.5439453125,1024
9,0.9500000000000001,4,constant_1,no_error,1.0,1.0,1024
9,0.9500000000000001,4,constant_1,D(P)1_before_H,0.5546875,0.5546875,1024
9,0.9500000000000001,4,constant_1,D(P)2_after_first_H,0.5400390625,0.5400390625,1024
9,0.9500000000000001,4,constant_1,D(P)3_after_oracle,0.55078125,0.55078125,1024
9,0.9500000000000001,4,constant_1,D(P)4_after_final_H,0.5517578125,0.5517578125,1024
9,1.0,4,constant_1,no_error,1.0,1.0,1024
9,1.0,4,constant_1,D(P)1_before_H,0.4716796875,0.4716796875,1024
9,1.0,4,constant_1,D(P)2_after_first_H,0.5185546875,0.5185546875,1024
9,1.0,4,constant_1,D(P)3_after_oracle,0.515625,0.515625,1024
9,1.0,4,constant_1,D(P)4_after_final_H,0.52734375,0.52734375,1024
9,0.0,4,constant_0,no_error,1.0,1.0,1024
9,0.0,4,constant_0,D(P)1_before_H,1.0,1.0,1024
9,0.0,4,constant_0,D(P)2_after_first_H,1.0,1.0,1024
9,0.0,4,constant_0,D(P)3_after_oracle,1.0,1.0,1024
9,0.0,4,constant_0,D(P)4_after_final_H,1.0,1.0,1024
9,0.05,4,constant_0,no_error,1.0,1.0,1024
9,0.05,4,constant_0,D(P)1_before_H,0.9755859375,0.9755859375,1024
9,0.05,4,constant_0,D(P)2_after_first_H,0.978515625,0.978515625,1024
9,0.05,4,constant_0,D(P)3_after_oracle,0.982421875,0.982421875,1024
9,0.05,4,constant_0,D(P)4_after_final_H,0.9736328125,0.9736328125,1024
9,0.1,4,constant_0,no_error,1.0,1.0,1024
9,0.1,4,constant_0,D(P)1_before_H,0.9541015625,0.9541015625,1024
9,0.1,4,constant_0,D(P)2_after_first_H,0.9462890625,0.9462890625,1024
9,0.1,4,constant_0,D(P)3_after_oracle,0.9501953125,0.9501953125,1024
9,0.1,4,constant_0,D(P)4_after_final_H,0.9462890625,0.9462890625,1024
9,0.15000000000000002,4,constant_0,no_error,1.0,1.0,1024
9,0.15000000000000002,4,constant_0,D(P)1_before_H,0.9326171875,0.9326171875,1024
9,0.15000000000000002,4,constant_0,D(P)2_after_first_H,0.9326171875,0.9326171875,1024
9,0.15000000000000002,4,constant_0,D(P)3_after_oracle,0.935546875,0.935546875,1024
9,0.15000000000000002,4,constant_0,D(P)4_after_final_H,0.9306640625,0.9306640625,1024
9,0.2,4,constant_0,no_error,1.0,1.0,1024
9,0.2,4,constant_0,D(P)1_before_H,0.892578125,0.892578125,1024
9,0.2,4,constant_0,D(P)2_after_first_H,0.8916015625,0.8916015625,1024
9,0.2,4,constant_0,D(P)3_after_oracle,0.912109375,0.912109375,1024
9,0.2,4,constant_0,D(P)4_after_final_H,0.89453125,0.89453125,1024
9,0.25,4,constant_0,no_error,1.0,1.0,1024
9,0.25,4,constant_0,D(P)1_before_H,0.87109375,0.87109375,1024
9,0.25,4,constant_0,D(P)2_after_first_H,0.8740234375,0.8740234375,1024
9,0.25,4,constant_0,D(P)3_after_oracle,0.8974609375,0.8974609375,1024
9,0.25,4,constant_0,D(P)4_after_final_H,0.8740234375,0.8740234375,1024
9,0.30000000000000004,4,constant_0,no_error,1.0,1.0,1024
9,0.30000000000000004,4,constant_0,D(P)1_before_H,0.8388671875,0.8388671875,1024
9,0.30000000000000004,4,constant_0,D(P)2_after_first_H,0.845703125,0.845703125,1024
9,0.30000000000000004,4,constant_0,D(P)3_after_oracle,0.8681640625,0.8681640625,1024
9,0.30000000000000004,4,constant_0,D(P)4_after_final_H,0.853515625,0.853515625,1024
9,0.35000000000000003,4,constant_0,no_error,1.0,1.0,1024
9,0.35000000000000003,4,constant_0,D(P)1_before_H,0.8046875,0.8046875,1024
9,0.35000000000000003,4,constant_0,D(P)2_after_first_H,0.8212890625,0.8212890625,1024
9,0.35000000000000003,4,constant_0,D(P)3_after_oracle,0.8349609375,0.8349609375,1024
9,0.35000000000000003,4,constant_0,D(P)4_after_final_H,0.82421875,0.82421875,1024
9,0.4,4,constant_0,no_error,1.0,1.0,1024
9,0.4,4,constant_0,D(P)1_before_H,0.8076171875,0.8076171875,1024
9,0.4,4,constant_0,D(P)2_after_first_H,0.7900390625,0.7900390625,1024
9,0.4,4,constant_0,D(P)3_after_oracle,0.802734375,0.802734375,1024
9,0.4,4,constant_0,D(P)4_after_final_H,0.7978515625,0.7978515625,1024
9,0.45,4,constant_0,no_error,1.0,1.0,1024
9,0.45,4,constant_0,D(P)1_before_H,0.7734375,0.7734375,1024
9,0.45,4,constant_0,D(P)2_after_first_H,0.791015625,0.791015625,1024
9,0.45,4,constant_0,D(P)3_after_oracle,0.7744140625,0.7744140625,1024
9,0.45,4,constant_0,D(P)4_after_final_H,0.740234375,0.740234375,1024
9,0.5,4,constant_0,no_error,1.0,1.0,1024
9,0.5,4,constant_0,D(P)1_before_H,0.73046875,0.73046875,1024
9,0.5,4,constant_0,D(P)2_after_first_H,0.7705078125,0.7705078125,1024
9,0.5,4,constant_0,D(P)3_after_oracle,0.7529296875,0.7529296875,1024
9,0.5,4,constant_0,D(P)4_after_final_H,0.748046875,0.748046875,1024
9,0.55,4,constant_0,no_error,1.0,1.0,1024
9,0.55,4,constant_0,D(P)1_before_H,0.7275390625,0.7275390625,1024
9,0.55,4,constant_0,D(P)2_after_first_H,0.701171875,0.701171875,1024
9,0.55,4,constant_0,D(P)3_after_oracle,0.73046875,0.73046875,1024
9,0.55,4,constant_0,D(P)4_after_final_H,0.7255859375,0.7255859375,1024
9,0.6000000000000001,4,constant_0,no_error,1.0,1.0,1024
9,0.6000000000000001,4,constant_0,D(P)1_before_H,0.7431640625,0.7431640625,1024
9,0.6000000000000001,4,constant_0,D(P)2_after_first_H,0.7119140625,0.7119140625,1024
9,0.6000000000000001,4,constant_0,D(P)3_after_oracle,0.7041015625,0.7041015625,1024
9,0.6000000000000001,4,constant_0,D(P)4_after_final_H,0.720703125,0.720703125,1024
9,0.65,4,constant_0,no_error,1.0,1.0,1024
9,0.65,4,constant_0,D(P)1_before_H,0.6796875,0.6796875,1024
9,0.65,4,constant_0,D(P)2_after_first_H,0.6923828125,0.6923828125,1024
9,0.65,4,constant_0,D(P)3_after_oracle,0.7041015625,0.7041015625,1024
9,0.65,4,constant_0,D(P)4_after_final_H,0.65625,0.65625,1024
9,0.7000000000000001,4,constant_0,no_error,1.0,1.0,1024
9,0.7000000000000001,4,constant_0,D(P)1_before_H,0.626953125,0.626953125,1024
9,0.7000000000000001,4,constant_0,D(P)2_after_first_H,0.65625,0.65625,1024
9,0.7000000000000001,4,constant_0,D(P)3_after_oracle,0.6787109375,0.6787109375,1024
9,0.7000000000000001,4,constant_0,D(P)4_after_final_H,0.65625,0.65625,1024
9,0.75,4,constant_0,no_error,1.0,1.0,1024
9,0.75,4,constant_0,D(P)1_before_H,0.6328125,0.6328125,1024
9,0.75,4,constant_0,D(P)2_after_first_H,0.6123046875,0.6123046875,1024
9,0.75,4,constant_0,D(P)3_after_oracle,0.5927734375,0.5927734375,1024
9,0.75,4,constant_0,D(P)4_after_final_H,0.62890625,0.62890625,1024
9,0.8,4,constant_0,no_error,1.0,1.0,1024
9,0.8,4,constant_0,D(P)1_before_H,0.59765625,0.59765625,1024
9,0.8,4,constant_0,D(P)2_after_first_H,0.59375,0.59375,1024
9,0.8,4,constant_0,D(P)3_after_oracle,0.5908203125,0.5908203125,1024
9,0.8,4,constant_0,D(P)4_after_final_H,0.5810546875,0.5810546875,1024
9,0.8500000000000001,4,constant_0,no_error,1.0,1.0,1024
9,0.8500000000000001,4,constant_0,D(P)1_before_H,0.5732421875,0.5732421875,1024
9,0.8500000000000001,4,constant_0,D(P)2_after_first_H,0.580078125,0.580078125,1024
9,0.8500000000000001,4,constant_0,D(P)3_after_oracle,0.5732421875,0.5732421875,1024
9,0.8500000000000001,4,constant_0,D(P)4_after_final_H,0.5751953125,0.5751953125,1024
9,0.9,4,constant_0,no_error,1.0,1.0,1024
9,0.9,4,constant_0,D(P)1_before_H,0.5498046875,0.5498046875,1024
9,0.9,4,constant_0,D(P)2_after_first_H,0.5556640625,0.5556640625,1024
9,0.9,4,constant_0,D(P)3_after_oracle,0.5361328125,0.5361328125,1024
9,0.9,4,constant_0,D(P)4_after_final_H,0.556640625,0.556640625,1024
9,0.9500000000000001,4,constant_0,no_error,1.0,1.0,1024
9,0.9500000000000001,4,constant_0,D(P)1_before_H,0.501953125,0.501953125,1024
9,0.9500000000000001,4,constant_0,D(P)2_after_first_H,0.494140625,0.494140625,1024
9,0.9500000000000001,4,constant_0,D(P)3_after_oracle,0.5029296875,0.5029296875,1024
9,0.9500000000000001,4,constant_0,D(P)4_after_final_H,0.533203125,0.533203125,1024
9,1.0,4,constant_0,no_error,1.0,1.0,1024
9,1.0,4,constant_0,D(P)1_before_H,0.4951171875,0.4951171875,1024
9,1.0,4,constant_0,D(P)2_after_first_H,0.5068359375,0.5068359375,1024
9,1.0,4,constant_0,D(P)3_after_oracle,0.5087890625,0.5087890625,1024
9,1.0,4,constant_0,D(P)4_after_final_H,0.5,0.5,1024
9,0.0,4,balanced,no_error,0.0,1.0,1024
9,0.0,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.0,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.0,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.0,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.05,4,balanced,no_error,0.0,1.0,1024
9,0.05,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.05,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.05,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.05,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.1,4,balanced,no_error,0.0,1.0,1024
9,0.1,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.1,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.1,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.1,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.15000000000000002,4,balanced,no_error,0.0,1.0,1024
9,0.15000000000000002,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.15000000000000002,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.15000000000000002,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.15000000000000002,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.2,4,balanced,no_error,0.0,1.0,1024
9,0.2,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.2,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.2,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.2,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.25,4,balanced,no_error,0.0,1.0,1024
9,0.25,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.25,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.25,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.25,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.30000000000000004,4,balanced,no_error,0.0,1.0,1024
9,0.30000000000000004,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.30000000000000004,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.30000000000000004,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.30000000000000004,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.35000000000000003,4,balanced,no_error,0.0,1.0,1024
9,0.35000000000000003,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.35000000000000003,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.35000000000000003,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.35000000000000003,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.4,4,balanced,no_error,0.0,1.0,1024
9,0.4,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.4,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.4,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.4,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.45,4,balanced,no_error,0.0,1.0,1024
9,0.45,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.45,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.45,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.45,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.5,4,balanced,no_error,0.0,1.0,1024
9,0.5,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.5,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.5,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.5,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.55,4,balanced,no_error,0.0,1.0,1024
9,0.55,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.55,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.55,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.55,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.6000000000000001,4,balanced,no_error,0.0,1.0,1024
9,0.6000000000000001,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.6000000000000001,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.6000000000000001,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.6000000000000001,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.65,4,balanced,no_error,0.0,1.0,1024
9,0.65,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.65,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.65,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.65,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.7000000000000001,4,balanced,no_error,0.0,1.0,1024
9,0.7000000000000001,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.7000000000000001,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.7000000000000001,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.7000000000000001,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.75,4,balanced,no_error,0.0,1.0,1024
9,0.75,4,balanced,D(P)1_before_H,0.0,1.0,1024
9,0.75,4,balanced,D(P)2_after_first_H,0.0,1.0,1024
9,0.75,4,balanced,D(P)3_after_oracle,0.0,1.0,1024
9,0.75,4,balanced,D(P)4_after_final_H,0.0,1.0,1024
9,0.8,4,balanced,no_error,0.0,1.0,1024
9,0.8,4,balanced,D(P)1_before_H,0.0,1.0,1024
